#	Name	Type	Length	Grad/Field/Amp	EoT	EoTLc	Input_Phase	Synch_Phase	Energy	beta_Synch	Full_length	Abs_Phase
-------- M 1
76	FM15	FIELD_MAP	415.16		-	+0.72933814	-179.465	-36.372407	22.571781	0.21547944	22984.58	24530.838
77	DR46	DRIFT	264.84	-	-	-	-	-	22.571781	0.21547944	23249.42	24790.746
78	FM16	FIELD_MAP	415.16		-	+0.75764005	-174.162	-36.37214	23.181819	0.21826836	23664.58	25196.358
79	DR47	DRIFT	505.42	-	-	-	-	-	23.181819	0.21826836	24170	25686.027
80	DR48	DRIFT	150	-	-	-	-	-	23.181819	0.21826836	24320	25831.353
-------- M 9
81	QP17	QUAD	200	+5.95721 	-	-	-	-	23.181819	0.21826836	24520	26025.12
82	DR49	DRIFT	150	-	-	-	-	-	23.181819	0.21826836	24670	26170.445
83	QP18	QUAD	200	-5.96148 	-	-	-	-	23.181819	0.21826836	24870	26364.213
84	DR50	DRIFT	150	-	-	-	-	-	23.181819	0.21826836	25020	26509.538
85	DR51	DRIFT	589.42	-	-	-	-	-	23.181819	0.21826836	25609.42	27080.589
86	FM17	FIELD_MAP	415.16		-	+0.82396424	-167.415	-34.935212	23.857305	0.22130942	26024.58	27480.808
87	DR52	DRIFT	264.84	-	-	-	-	-	23.857305	0.22130942	26289.42	27733.868
88	FM18	FIELD_MAP	415.16		-	+0.85505783	-161.805	-34.934911	24.558284	0.22441506	26704.58	28128.54
89	DR53	DRIFT	505.42	-	-	-	-	-	24.558284	0.22441506	27210	28604.797
90	DR54	DRIFT	150	-	-	-	-	-	24.558284	0.22441506	27360	28746.142
-------- M 10
91	QP19	QUAD	200	+6.13371 	-	-	-	-	24.558284	0.22441506	27560	28934.602
92	DR55	DRIFT	150	-	-	-	-	-	24.558284	0.22441506	27710	29075.947
93	QP20	QUAD	200	-6.1348 	-	-	-	-	24.558284	0.22441506	27910	29264.407
94	DR56	DRIFT	150	-	-	-	-	-	24.558284	0.22441506	28060	29405.752
95	DR57	DRIFT	589.42	-	-	-	-	-	24.558284	0.22441506	28649.42	29961.162
96	FM19	FIELD_MAP	415.16		-	+0.94129905	-154.706	-33.436065	25.343799	0.22783707	29064.58	30350.127
